Original Title,types,variable_index,country,date,types_recode,continent,cultural distance,distance_to_ankara
Sen Anlat Karadeniz,Fall–Rise,1,France,"January 24, 2018",1,Europe,0.6693177,0.2295492047563604
Sen Anlat Karadeniz,Fall–Rise,2,Philippines,"January 24, 2018",1,Asia,0.1298888,0.6621582412275726
Sen Anlat Karadeniz,Fall–Rise,6,India,"January 25, 2018",1,Asia,0.0793723,0.33051190066537
Sen Anlat Karadeniz,Fall–Rise,7,Argentina,"January 24, 2022",1,South America,0.4332813,0.8508386475808689
Sen Anlat Karadeniz,Fall–Rise,4,United Arab Emirates,"January 25, 2018",1,Asia,0.01,0.1912597721024848
Sen Anlat Karadeniz,Fall–Rise,5,Indonesia,"January 25, 2018",1,Asia,0.0833755,0.6296538091518518
Siyah Beyaz Ask,Fall–Rise–Fall,2,United States,"October 16, 2017",2,North America,0.534117,0.7936160860974052
Siyah Beyaz Ask,Fall–Rise–Fall,3,France,"April 1, 2019",2,Europe,0.6693177,0.2295492047563604
Siyah Beyaz Ask,Fall–Rise–Fall,6,Brazil,"September 5, 2021",2,South America,0.3063638,0.7086143745052557
Siyah Beyaz Ask,Fall–Rise–Fall,4,United Arab Emirates,"September 12, 2019",2,Asia,0.01,0.1912597721024848
Siyah Beyaz Ask,Fall–Rise–Fall,5,Egypt,"December 24, 2020",2,Africa,0.3713828,0.0723007485139661
Siyah Inci,Rise–Fall,1,France,"September 28, 2017",0,Europe,0.6693177,0.2295492047563604
Siyah Inci,Rise–Fall,2,Italy,"September 28, 2017",0,Europe,0.4192803,0.1478157140319547
Siyah Inci,Rise–Fall,6,India,"August 27, 2021",0,Asia,0.0793723,0.33051190066537
Siyah Inci,Rise–Fall,7,Philippines,"August 27, 2021",0,Asia,0.1298888,0.6621582412275726
Siyah Inci,Rise–Fall,4,Poland,"May 7, 2018",0,Europe,0.324006,0.1233551371653434
Siyah Inci,Rise–Fall,10,Spain,"April 24, 2023",0,Europe,0.7732433,0.2640219694512341
Siyah Inci,Rise–Fall,5,United Arab Emirates,"August 27, 2021",0,Asia,0.01,0.1912597721024848
Siyah Inci,Rise–Fall,8,Indonesia,"April 29, 2022",0,Asia,0.0833755,0.6296538091518518
Sol Yanim,Rise–Fall–Rise,1,Australia,2020,0,Oceania,0.7100703,1.0
Sol Yanim,Rise–Fall–Rise,3,Brazil,2020,0,South America,0.3063638,0.7086143745052557
Sol Yanim,Rise–Fall–Rise,7,Germany,2020,0,Europe,0.7842516,0.1673367793261102
Sol Yanim,Rise–Fall–Rise,11,France,2020,0,Europe,0.6693177,0.2295492047563604
Sol Yanim,Rise–Fall–Rise,13,Japan,2020,0,Asia,0.6066421,0.7721366121005522
Sol Yanim,Rise–Fall–Rise,15,Mexico,2020,0,North America,0.4145935,0.9646369383912728
Sol Yanim,Rise–Fall–Rise,16,United States,2020,0,North America,0.534117,0.7936160860974052
Sol Yanim,Rise–Fall–Rise,18,Indonesia,"November 26, 2020",0,Asia,0.0833755,0.6296538091518518
Sol Yanim,Rise–Fall–Rise,19,Italy,"November 26, 2020",0,Europe,0.4192803,0.1478157140319547
Sol Yanim,Rise–Fall–Rise,20,Poland,"November 26, 2020",0,Europe,0.324006,0.1233551371653434
Sol Yanim,Rise–Fall–Rise,22,India,"November 27, 2020",0,Asia,0.0793723,0.33051190066537
Sol Yanim,Rise–Fall–Rise,5,Canada,2020,0,North America,0.5667968,0.7849206074012037
Sol Yanim,Rise–Fall–Rise,9,Spain,2020,0,Europe,0.7732433,0.2640219694512341
Sol Yanim,Rise–Fall–Rise,23,United Arab Emirates,"June 24, 2021",0,Asia,0.01,0.1912597721024848
Sol Yanim,Rise–Fall–Rise,24,Philippines,"June 24, 2021",0,Asia,0.1298888,0.6621582412275726
Sol Yanim,Rise–Fall–Rise,25,Singapore,"June 24, 2021",0,Asia,0.230165,0.583682754347835
Sol Yanim,Rise–Fall–Rise,26,United Kingdom,"September 14, 2021",0,Europe,0.6967751,0.2524422168955692
Son Yaz,Fall–Rise,1,France,"January 1, 2021",1,Europe,0.6693177,0.2295492047563604
Son Yaz,Fall–Rise,2,Philippines,"January 1, 2021",1,Asia,0.1298888,0.6621582412275726
Son Yaz,Fall–Rise,6,Israel,"January 2, 2021",1,Asia,0.01,0.0612838137293157
Son Yaz,Fall–Rise,7,India,"January 2, 2021",1,Asia,0.0793723,0.33051190066537
Son Yaz,Fall–Rise,4,Egypt,"January 2, 2021",1,Africa,0.3713828,0.0723007485139661
Son Yaz,Fall–Rise,5,Indonesia,"January 2, 2021",1,Asia,0.0833755,0.6296538091518518
Son Yaz,Fall–Rise,8,South Africa,"January 2, 2021",1,Africa,0.3910609,0.5433682377844444
Son Yaz,Fall–Rise,9,United Arab Emirates,"July 9, 2021",1,Asia,0.01,0.1912597721024848
Stiletto Vendetta,Fall–Rise–Fall,2,United Arab Emirates,"October 25, 2017",2,Asia,0.01,0.1912597721024848
Stiletto Vendetta,Fall–Rise–Fall,3,Egypt,"October 25, 2017",2,Africa,0.3713828,0.0723007485139661
Stiletto Vendetta,Fall–Rise–Fall,6,Australia,"January 7, 2022",2,Oceania,0.7100703,1.0
Stiletto Vendetta,Fall–Rise–Fall,7,Mexico,"February 3, 2022",2,North America,0.4145935,0.9646369383912728
Stiletto Vendetta,Fall–Rise–Fall,4,Israel,"October 25, 2017",2,Asia,0.01,0.0612838137293157
Stiletto Vendetta,Fall–Rise–Fall,10,Hungary,"January 23, 2024",2,Europe,0.5444989,0.1137859404272508
Stiletto Vendetta,Fall–Rise–Fall,5,Tunisia,"April 24, 2020",2,Africa,0.1240503,0.1653694165552963
Stiletto Vendetta,Fall–Rise–Fall,8,Singapore,"April 26, 2022",2,Asia,0.230165,0.583682754347835
Stiletto Vendetta,Fall–Rise–Fall,9,Thailand,"April 26, 2022",2,Asia,0.3391781,0.5240321081565626
Terzi,Rise–Fall–Rise,1,United Arab Emirates,"May 2, 2023",0,Asia,0.01,0.1912597721024848
Terzi,Rise–Fall–Rise,2,Argentina,"May 2, 2023",0,South America,0.4332813,0.8508386475808689
Terzi,Rise–Fall–Rise,3,Australia,"May 2, 2023",0,Oceania,0.7100703,1.0
Terzi,Rise–Fall–Rise,6,Germany,"May 2, 2023",0,Europe,0.7842516,0.1673367793261102
Terzi,Rise–Fall–Rise,7,Ecuador,"May 2, 2023",0,South America,0.1381429,0.8549951931784503
Terzi,Rise–Fall–Rise,4,Brazil,"May 2, 2023",0,South America,0.3063638,0.7086143745052557
Terzi,Rise–Fall–Rise,10,United Kingdom,"May 2, 2023",0,Europe,0.6967751,0.2524422168955692
Terzi,Rise–Fall–Rise,11,Hong Kong,"May 2, 2023",0,Asia,0.6070375,0.6008196576520627
Terzi,Rise–Fall–Rise,12,Israel,"May 2, 2023",0,Asia,0.01,0.0612838137293157
Terzi,Rise–Fall–Rise,13,India,"May 2, 2023",0,Asia,0.0793723,0.33051190066537
Terzi,Rise–Fall–Rise,14,Italy,"May 2, 2023",0,Europe,0.4192803,0.1478157140319547
Terzi,Rise–Fall–Rise,15,Japan,"May 2, 2023",0,Asia,0.6066421,0.7721366121005522
Terzi,Rise–Fall–Rise,16,Mexico,"May 2, 2023",0,North America,0.4145935,0.9646369383912728
Terzi,Rise–Fall–Rise,17,Netherlands,"May 2, 2023",0,Europe,0.8124272,0.2210696091685343
Terzi,Rise–Fall–Rise,18,Philippines,"May 2, 2023",0,Asia,0.1298888,0.6621582412275726
Terzi,Rise–Fall–Rise,19,Poland,"May 2, 2023",0,Europe,0.324006,0.1233551371653434
Terzi,Rise–Fall–Rise,20,Singapore,"May 2, 2023",0,Asia,0.230165,0.583682754347835
Terzi,Rise–Fall–Rise,22,Taiwan,"May 2, 2023",0,Asia,0.4713243,0.649589846721192
Terzi,Rise–Fall–Rise,5,Canada,"May 2, 2023",0,North America,0.5667968,0.7849206074012037
Terzi,Rise–Fall–Rise,8,Spain,"May 2, 2023",0,Europe,0.7732433,0.2640219694512341
Terzi,Rise–Fall–Rise,9,France,"May 2, 2023",0,Europe,0.6693177,0.2295492047563604
Terzi,Rise–Fall–Rise,23,United States,"May 2, 2023",0,North America,0.534117,0.7936160860974052
Terzi,Rise–Fall–Rise,24,South Africa,"May 2, 2023",0,Africa,0.3910609,0.5433682377844444
Tozluyaka,Fall–Rise,2,Germany,"June 28, 2022",1,Europe,0.7842516,0.1673367793261102
Tozluyaka,Fall–Rise,3,India,"June 28, 2022",1,Asia,0.0793723,0.33051190066537
Tozluyaka,Fall–Rise,6,Egypt,"July 28, 2022",1,Africa,0.3713828,0.0723007485139661
Tozluyaka,Fall–Rise,4,Philippines,"June 28, 2022",1,Asia,0.1298888,0.6621582412275726
Tozluyaka,Fall–Rise,5,South Africa,"June 28, 2022",1,Africa,0.3910609,0.5433682377844444
Uc Kurus,Rise–Fall–Rise,2,United Arab Emirates,"November 2, 2021",0,Asia,0.01,0.1912597721024848
Uc Kurus,Rise–Fall–Rise,3,Australia,"November 2, 2021",0,Oceania,0.7100703,1.0
Uc Kurus,Rise–Fall–Rise,6,Indonesia,"November 2, 2021",0,Asia,0.0833755,0.6296538091518518
Uc Kurus,Rise–Fall–Rise,7,Philippines,"November 2, 2021",0,Asia,0.1298888,0.6621582412275726
Uc Kurus,Rise–Fall–Rise,4,Egypt,"November 2, 2021",0,Africa,0.3713828,0.0723007485139661
Uc Kurus,Rise–Fall–Rise,5,United Kingdom,"November 2, 2021",0,Europe,0.6967751,0.2524422168955692
Umutsuz Ev Kadinlari,others,3,United Arab Emirates,"April 2, 2018",0,Asia,0.01,0.1912597721024848
Uysallar,Rise–Fall–Rise,1,United Arab Emirates,"March 30, 2022",0,Asia,0.01,0.1912597721024848
Uysallar,Rise–Fall–Rise,2,Argentina,"March 30, 2022",0,South America,0.4332813,0.8508386475808689
Uysallar,Rise–Fall–Rise,3,Australia,"March 30, 2022",0,Oceania,0.7100703,1.0
Uysallar,Rise–Fall–Rise,6,France,"March 30, 2022",0,Europe,0.6693177,0.2295492047563604
Uysallar,Rise–Fall–Rise,7,Indonesia,"March 30, 2022",0,Asia,0.0833755,0.6296538091518518
Uysallar,Rise–Fall–Rise,4,Brazil,"March 30, 2022",0,South America,0.3063638,0.7086143745052557
Uysallar,Rise–Fall–Rise,10,Japan,"March 30, 2022",0,Asia,0.6066421,0.7721366121005522
Uysallar,Rise–Fall–Rise,11,South Korea,"March 30, 2022",0,Asia,0.7258395,0.6799317781731508
Uysallar,Rise–Fall–Rise,12,Netherlands,"March 30, 2022",0,Europe,0.8124272,0.2210696091685343
Uysallar,Rise–Fall–Rise,13,Poland,"March 30, 2022",0,Europe,0.324006,0.1233551371653434
Uysallar,Rise–Fall–Rise,14,Sweden,"March 30, 2022",0,Europe,1.0,0.1762383532841106
Uysallar,Rise–Fall–Rise,15,Singapore,"March 30, 2022",0,Asia,0.230165,0.583682754347835
Uysallar,Rise–Fall–Rise,5,Germany,"March 30, 2022",0,Europe,0.7842516,0.1673367793261102
Uysallar,Rise–Fall–Rise,8,Israel,"March 30, 2022",0,Asia,0.01,0.0612838137293157
Uysallar,Rise–Fall–Rise,9,India,"March 30, 2022",0,Asia,0.0793723,0.33051190066537
Uzak Sehrin Masali,Fall–Rise,3,Australia,"September 13, 2021",1,Oceania,0.7100703,1.0
Vatanim Sensin,Fall–Rise–Fall,1,United States,2016,2,North America,0.534117,0.7936160860974052
Vatanim Sensin,Fall–Rise–Fall,6,France,"November 1, 2016",2,Europe,0.6693177,0.2295492047563604
Vatanim Sensin,Fall–Rise–Fall,7,Argentina,"March 11, 2019",2,South America,0.4332813,0.8508386475808689
Vatanim Sensin,Fall–Rise–Fall,4,Australia,"October 27, 2016",2,Oceania,0.7100703,1.0
Vatanim Sensin,Fall–Rise–Fall,10,Indonesia,"July 11, 2019",2,Asia,0.0833755,0.6296538091518518
Vatanim Sensin,Fall–Rise–Fall,11,India,"July 11, 2019",2,Asia,0.0793723,0.33051190066537
Vatanim Sensin,Fall–Rise–Fall,12,Philippines,"July 11, 2019",2,Asia,0.1298888,0.6621582412275726
Vatanim Sensin,Fall–Rise–Fall,13,Singapore,"July 11, 2019",2,Asia,0.230165,0.583682754347835
Vatanim Sensin,Fall–Rise–Fall,14,Poland,"March 5, 2020",2,Europe,0.324006,0.1233551371653434
Vatanim Sensin,Fall–Rise–Fall,8,United Arab Emirates,"July 11, 2019",2,Asia,0.01,0.1912597721024848
Vatanim Sensin,Fall–Rise–Fall,9,Egypt,"July 11, 2019",2,Africa,0.3713828,0.0723007485139661
Veda Mektubu,Rise–Fall–Rise,1,France,"February 27, 2023",0,Europe,0.6693177,0.2295492047563604
Veda Mektubu,Rise–Fall–Rise,3,Vietnam,2025,0,Asia,0.377932,0.5444555123376184
Vermem Seni Ellere,Fall–Rise–Fall,2,United Arab Emirates,"June 19, 2023",2,Asia,0.01,0.1912597721024848
Yabanci Damat,Rise–Fall–Rise,1,Greece,"November 12, 2004",0,Europe,0.2814158,0.067270471552006
Yabanci Damat,Rise–Fall–Rise,6,Azerbaijan,2011,0,Asia,0.167358,0.1230830717560108
Yabanci Damat,Rise–Fall–Rise,4,Bulgaria,2009,0,Europe,0.3135629,0.0716856485326808
Yabanci Damat,Rise–Fall–Rise,5,South Korea,2009,0,Asia,0.7258395,0.6799317781731508
Yakamoz S-245,Fall–Rise,1,United Arab Emirates,"April 20, 2022",1,Asia,0.01,0.1912597721024848
Yakamoz S-245,Fall–Rise,2,Argentina,"April 20, 2022",1,South America,0.4332813,0.8508386475808689
Yakamoz S-245,Fall–Rise,3,Australia,"April 20, 2022",1,Oceania,0.7100703,1.0
Yakamoz S-245,Fall–Rise,6,Germany,"April 20, 2022",1,Europe,0.7842516,0.1673367793261102
Yakamoz S-245,Fall–Rise,7,Egypt,"April 20, 2022",1,Africa,0.3713828,0.0723007485139661
Yakamoz S-245,Fall–Rise,4,Brazil,"April 20, 2022",1,South America,0.3063638,0.7086143745052557
Yakamoz S-245,Fall–Rise,10,United Kingdom,"April 20, 2022",1,Europe,0.6967751,0.2524422168955692
Yakamoz S-245,Fall–Rise,11,Hong Kong,"April 20, 2022",1,Asia,0.6070375,0.6008196576520627
Yakamoz S-245,Fall–Rise,12,Indonesia,"April 20, 2022",1,Asia,0.0833755,0.6296538091518518
Yakamoz S-245,Fall–Rise,13,India,"April 20, 2022",1,Asia,0.0793723,0.33051190066537
Yakamoz S-245,Fall–Rise,14,Italy,"April 20, 2022",1,Europe,0.4192803,0.1478157140319547
Yakamoz S-245,Fall–Rise,15,Japan,"April 20, 2022",1,Asia,0.6066421,0.7721366121005522
Yakamoz S-245,Fall–Rise,16,South Korea,"April 20, 2022",1,Asia,0.7258395,0.6799317781731508
Yakamoz S-245,Fall–Rise,17,Mexico,"April 20, 2022",1,North America,0.4145935,0.9646369383912728
Yakamoz S-245,Fall–Rise,18,Netherlands,"April 20, 2022",1,Europe,0.8124272,0.2210696091685343
Yakamoz S-245,Fall–Rise,19,Philippines,"April 20, 2022",1,Asia,0.1298888,0.6621582412275726
Yakamoz S-245,Fall–Rise,20,Poland,"April 20, 2022",1,Europe,0.324006,0.1233551371653434
Yakamoz S-245,Fall–Rise,21,Sweden,"April 20, 2022",1,Europe,1.0,0.1762383532841106
Yakamoz S-245,Fall–Rise,22,Singapore,"April 20, 2022",1,Asia,0.230165,0.583682754347835
Yakamoz S-245,Fall–Rise,5,Canada,"April 20, 2022",1,North America,0.5667968,0.7849206074012037
Yakamoz S-245,Fall–Rise,8,Spain,"April 20, 2022",1,Europe,0.7732433,0.2640219694512341
Yakamoz S-245,Fall–Rise,9,France,"April 20, 2022",1,Europe,0.6693177,0.2295492047563604
Yakamoz S-245,Fall–Rise,23,Thailand,"April 20, 2022",1,Asia,0.3391781,0.5240321081565626
Yakamoz S-245,Fall–Rise,25,Taiwan,"April 20, 2022",1,Asia,0.4713243,0.649589846721192
Yakamoz S-245,Fall–Rise,26,United States,"April 20, 2022",1,North America,0.534117,0.7936160860974052
Yargi,Rise–Fall–Rise,1,Spain,"September 19, 2021",0,Europe,0.7732433,0.2640219694512341
Yargi,Rise–Fall–Rise,2,Mexico,"September 19, 2021",0,North America,0.4145935,0.9646369383912728
Yargi,Rise–Fall–Rise,3,Philippines,"September 19, 2021",0,Asia,0.1298888,0.6621582412275726
Yargi,Rise–Fall–Rise,6,United Arab Emirates,"September 20, 2021",0,Asia,0.01,0.1912597721024848
Yargi,Rise–Fall–Rise,7,Ecuador,"September 20, 2021",0,South America,0.1381429,0.8549951931784503
Yargi,Rise–Fall–Rise,4,Russia,"September 19, 2021",0,,0.4483133,0.1194243774165101
Yargi,Rise–Fall–Rise,10,United Kingdom,"September 20, 2021",0,Europe,0.6967751,0.2524422168955692
Yargi,Rise–Fall–Rise,11,Indonesia,"September 20, 2021",0,Asia,0.0833755,0.6296538091518518
Yargi,Rise–Fall–Rise,12,Israel,"September 20, 2021",0,Asia,0.01,0.0612838137293157
Yargi,Rise–Fall–Rise,13,India,"September 20, 2021",0,Asia,0.0793723,0.33051190066537
Yargi,Rise–Fall–Rise,14,United States,"May 23, 2023",0,North America,0.534117,0.7936160860974052
Yargi,Rise–Fall–Rise,8,Egypt,"September 20, 2021",0,Africa,0.3713828,0.0723007485139661
Yargi,Rise–Fall–Rise,9,France,"September 20, 2021",0,Europe,0.6693177,0.2295492047563604
Yarim Kalan Asklar,Fall–Rise–Fall,2,United Arab Emirates,"September 23, 2020",2,Asia,0.01,0.1912597721024848
Yarim Kalan Asklar,Fall–Rise–Fall,3,Australia,"September 23, 2020",2,Oceania,0.7100703,1.0
Yarim Kalan Asklar,Fall–Rise–Fall,4,India,"September 23, 2020",2,Asia,0.0793723,0.33051190066537
Yasak Elma,Rise–Fall–Rise,2,United Arab Emirates,"July 26, 2018",0,Asia,0.01,0.1912597721024848
Yasak Elma,Rise–Fall–Rise,3,Egypt,"July 26, 2018",0,Africa,0.3713828,0.0723007485139661
Yasak Elma,Rise–Fall–Rise,6,Philippines,"July 26, 2018",0,Asia,0.1298888,0.6621582412275726
Yasak Elma,Rise–Fall–Rise,7,South Africa,"July 26, 2018",0,Africa,0.3910609,0.5433682377844444
Yasak Elma,Rise–Fall–Rise,4,Indonesia,"July 26, 2018",0,Asia,0.0833755,0.6296538091518518
Yasak Elma,Rise–Fall–Rise,10,Paraguay,"March 14, 2022",0,South America,,
Yasak Elma,Rise–Fall–Rise,11,Poland,"June 28, 2022",0,Europe,0.324006,0.1233551371653434
Yasak Elma,Rise–Fall–Rise,12,Chile,"October 24, 2022",0,South America,0.5071435,0.9162254294559404
Yasak Elma,Rise–Fall–Rise,13,Spain,"February 19, 2023",0,Europe,0.7732433,0.2640219694512341
Yasak Elma,Rise–Fall–Rise,15,Argentina,"July 8, 2024",0,South America,0.4332813,0.8508386475808689
Yasak Elma,Rise–Fall–Rise,5,India,"July 26, 2018",0,Asia,0.0793723,0.33051190066537
Yasak Elma,Rise–Fall–Rise,8,Mexico,"January 11, 2021",0,North America,0.4145935,0.9646369383912728
Yasak Elma,Rise–Fall–Rise,9,Peru,"March 2, 2022",0,South America,0.2758466,0.877777612811714
Yeni Gelin,Fall–Rise,2,United Arab Emirates,"March 12, 2017",1,Asia,0.01,0.1912597721024848
Yeni Gelin,Fall–Rise,3,Ecuador,"March 12, 2017",1,South America,0.1381429,0.8549951931784503
Yeni Gelin,Fall–Rise,4,Israel,"March 12, 2017",1,Asia,0.01,0.0612838137293157
Yeni Gelin,Fall–Rise,5,Australia,"September 30, 2024",1,Oceania,0.7100703,1.0
Yeni Hayat,Fall–Rise–Fall,2,United Arab Emirates,"November 4, 2021",2,Asia,0.01,0.1912597721024848
Zalim Istanbul,Rise–Fall–Rise,2,France,"April 1, 2019",0,Europe,0.6693177,0.2295492047563604
Zalim Istanbul,Rise–Fall–Rise,6,United Arab Emirates,"May 30, 2021",0,Asia,0.01,0.1912597721024848
Zalim Istanbul,Rise–Fall–Rise,7,Ecuador,"May 30, 2021",0,South America,0.1381429,0.8549951931784503
Zalim Istanbul,Rise–Fall–Rise,4,United States,"April 1, 2019",0,North America,0.534117,0.7936160860974052
Zalim Istanbul,Rise–Fall–Rise,10,Philippines,"May 30, 2021",0,Asia,0.1298888,0.6621582412275726
Zalim Istanbul,Rise–Fall–Rise,11,Singapore,"May 30, 2021",0,Asia,0.230165,0.583682754347835
Zalim Istanbul,Rise–Fall–Rise,12,Thailand,"May 30, 2021",0,Asia,0.3391781,0.5240321081565626
Zalim Istanbul,Rise–Fall–Rise,13,Vietnam,"September 25, 2024",0,Asia,0.377932,0.5444555123376184
Zalim Istanbul,Rise–Fall–Rise,5,Spain,"December 9, 2020",0,Europe,0.7732433,0.2640219694512341
Zalim Istanbul,Rise–Fall–Rise,8,Indonesia,"May 30, 2021",0,Asia,0.0833755,0.6296538091518518
Zalim Istanbul,Rise–Fall–Rise,9,India,"May 30, 2021",0,Asia,0.0793723,0.33051190066537
Zemheri,Fall–Rise–Fall,2,France,"January 15, 2020",2,Europe,0.6693177,0.2295492047563604
Zemheri,Fall–Rise–Fall,6,Indonesia,"January 18, 2020",2,Asia,0.0833755,0.6296538091518518
Zemheri,Fall–Rise–Fall,7,Philippines,"June 17, 2020",2,Asia,0.1298888,0.6621582412275726
Zemheri,Fall–Rise–Fall,4,Egypt,"January 16, 2020",2,Africa,0.3713828,0.0723007485139661
Zemheri,Fall–Rise–Fall,5,India,"January 16, 2020",2,Asia,0.0793723,0.33051190066537
Zemheri,Fall–Rise–Fall,8,United Arab Emirates,"June 18, 2020",2,Asia,0.01,0.1912597721024848
Ömer,Fall–Rise–Fall,1,France,"January 9, 2023",2,Europe,0.6693177,0.2295492047563604
Ömer,Fall–Rise–Fall,3,United Arab Emirates,"January 10, 2023",2,Asia,0.01,0.1912597721024848
Ömer,Fall–Rise–Fall,6,India,"January 10, 2023",2,Asia,0.0793723,0.33051190066537
Ömer,Fall–Rise–Fall,7,United Kingdom,"June 10, 2023",2,Europe,0.6967751,0.2524422168955692
Ömer,Fall–Rise–Fall,4,Australia,"January 10, 2023",2,Oceania,0.7100703,1.0
Ömer,Fall–Rise–Fall,5,Egypt,"January 10, 2023",2,Africa,0.3713828,0.0723007485139661
